"competitorId","competitorName","firstName","lastName","gender","genderId","age","ageNull","height","heightNull","weight","weightNull","bmi","bmiNull","affiliateName","affiliateId","countryOfOriginName","countryOfOriginCode","regionName","regionId","status","statusId","year","overallRank","overallScore","openCompetitor","openRank","openScore","gamesCompetitions","openCompetitions"
621610,"Sam Dancer","Sam","Dancer","M",1,29,0,178,0,103,0,32.5085216513067,0,"",0,"United States",1,"North America",1,"ACT",1,2016,32,418,1,32,532,1,1
635438,"Simona Quintana","Simona","Quintana","F",2,23,0,167,0,65,0,23.3066800530675,0,"CrossFit El Camino",1366,"Chile",47,"South America",3,"CUT",4,2019,36,141,1,131,1636,1,1
636703,"Caroline Attmore","Caroline","Attmore","F",2,28,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,57,190,0,1000,5000,1,1
639107,"Hussain Saeedi","Hussain","Saeedi","M",1,29,0,179,0,84,0,26.2164102244,0,"966 CrossFit Al-Nahda",15177,"Saudi Arabia",79,"Asia",6,"CUT",4,2019,112,0,1,1000,5000,0,1
639392,"John Welbourn","John","Welbourn","M",1,32,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,96,29,0,1000,5000,1,1
640333,"Ndiya Nkongho","Ndiya","Nkongho","F",2,32,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,54,180,0,1000,5000,1,1
642463,"Jeremy Thiel","Jeremy","Thiel","M",1,25,0,177.37876960193,1,93,0,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,6,248,0,1000,5000,1,1
644351,"Daryl Borg","Daryl","Borg","M",1,32,0,171,0,80,0,27.3588454567217,0,"",0,"Malta",89,"Europe",4,"CUT",4,2019,122,0,1,1000,5000,0,1
656004,"Christine Kolenbrander","Christine","Kolenbrander","F",2,30,0,168,0,72,0,25.5102040816327,0,"CrossFit 417",29609,"United States",1,"North America",1,"ACT",1,2022,27,488,1,400,1947,1,1
658408,"Stavri Stavrev","Stavri","Stavrev","M",1,27,0,170,0,80,0,27.681660899654,0,"CrossFit Worlds End",18542,"Bulgaria",61,"Europe",4,"CUT",4,2019,90,0,1,925,5000,0,1
660204,"Matt Mcleod","Matt","Mcleod","M",1,26,0,168,0,82,0,29.0532879818594,0,"CrossFit Crossaxed",2218,"Australia",3,"Oceania",7,"ACT",1,2019,7,671,1,64,906,1,1
661734,"Marian Khoury","Marian","Khoury","F",2,26,0,163,0,57,0,21.4535737137265,0,"CrossFit Ramallah",13443,"Palestinian Territory",46,"Asia",6,"CUT",4,2019,88,0,1,1000,5000,0,1
661943,"Keshini Vitharana","Keshini","Vitharana","F",2,22,0,164,0,60,0,22.3081499107674,0,"CrossFit Ceylon",20562,"Sri Lanka",104,"Asia",6,"CUT",4,2019,128,0,1,1000,5000,0,1
663689,"Tyler Christophel","Tyler","Christophel","M",1,30,0,178,0,89,0,28.0898876404494,0,"",0,"United States",1,"North America",1,"ACT",1,2020,24,0,1,9,184,0,1
663979,"Sona Karaskova","Sona","Karaskova","F",2,31,0,167,0,68,0,24.3823729785937,0,"CrossFit With Us",21014,"Czech Republic",68,"Europe",4,"CUT",4,2019,80,0,1,170,1938,0,1
665223,"Michal Wesolowski","Michal","Wesolowski","M",1,30,0,184,0,98,0,28.9461247637051,0,"CrossFit Strong House",29893,"Poland",26,"Europe",4,"CUT",4,2023,36,123,1,47,1648,1,1
667464,"Đorđe Đurić","Đorđe","Đurić","M",1,24,0,187,0,94,0,26.8809517000772,0,"Tantum CrossFit",21928,"Bosnia and Herzegovina",45,"Europe",4,"CUT",4,2019,71,16,1,692,5000,1,1
667707,"Ksenija Kecman","Ksenija","Kecman","F",2,30,0,177,0,70,0,22.343515592582,0,"Tantum CrossFit",21928,"Bosnia and Herzegovina",45,"Europe",4,"CUT",4,2019,42,90,1,1000,5000,1,1
668286,"Matt Murski","Matt","Murski","M",1,28,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,35,19,0,1000,5000,1,1
670000,"Dani Speegle","Dani","Speegle","F",2,25,0,168,0,78,0,27.6360544217687,0,"SUBU CrossFit",4419,"United States",1,"North America",1,"CUT",4,2019,26,226,1,5,97,1,1
671093,"Dallin Pepper","Dallin","Pepper","M",1,20,0,183,0,98,0,29.2633402012601,0,"CrossFit Naples",1893,"United States",1,"North America",1,"ACT",1,2022,19,647,1,10,87,1,1
671201,"Patricia Trujillo","Patricia","Trujillo","F",2,44,0,150,0,53,0,23.5555555555556,0,"CrossFit Fortaleza",12986,"El Salvador",77,"Central America",2,"CUT",4,2019,114,0,1,1000,5000,0,1
671666,"Haley Adams","Haley","Adams","F",2,18,0,171,0,64,0,21.8870763653774,0,"CrossFit Mayhem",3220,"United States",1,"North America",1,"ACT",1,2019,6,711,1,32,707,1,1
672425,"Arthur Semenov","Arthur","Semenov","M",1,29,0,189,0,99,0,27.7147896195515,0,"Red Tower CrossFit",14416,"Russian Federation",20,"Asia",6,"CUT",4,2022,39,125,1,560,2766,1,1
675164,"Nikita Yundov","Nikita","Yundov","M",1,26,0,178,0,90,0,28.4055043555107,0,"CrossFit Kaban (departed)",20118,"Belarus",70,"Europe",4,"CUT",4,2019,101,0,1,384,4282,0,1
676693,"Colten Mertens","Colten","Mertens","M",1,23,0,163,0,87,0,32.7449282998984,0,"CrossFit Kilo",1324,"United States",1,"North America",1,"CUT",4,2021,31,278,1,18,621,1,1
677889,"Alban Dubois","Alban","Dubois","M",1,24,0,175,0,86,0,28.0816326530612,0,"CrossFit Albi",12197,"Belgium",32,"Europe",4,"CUT",4,2019,51,49,1,548,5000,1,1
680734,"Henrik Haapalainen","Henrik","Haapalainen","M",1,26,0,185,0,94,0,27.4653031409788,0,"CrossFit Basement",7050,"Finland",4,"Europe",4,"ACT",1,2021,18,708,1,137,2301,1,1
681073,"Griffin Roelle","Griffin","Roelle","M",1,28,0,178,0,93,0,29.3523545006944,0,"CrossFit Dwala",8533,"United States",1,"North America",1,"ACT",1,2020,25,0,1,97,1129,0,1
682551,"Ryan Sowder","Ryan","Sowder","M",1,25,0,173,0,87,0,29.0687961508904,0,"Ft. Wright CrossFit",4638,"United States",1,"North America",1,"CUT",4,2019,30,208,1,327,3806,1,1
683201,"Krista Kraskura","Krista","Kraskura","F",2,27,0,172,0,66,0,22.3093564088697,0,"",0,"Latvia",25,"Europe",4,"CUT",4,2019,121,0,1,1000,5000,0,1
683220,"Diego Kemper","Diego","Kemper","M",1,28,0,183,0,88,0,26.2772850786825,0,"BIGG CrossFit Herrera",11509,"Paraguay",51,"South America",3,"CUT",4,2019,77,0,1,931,5000,0,1
683301,"Rodrigo Beltrán","Rodrigo","Beltrán","M",1,31,0,187,0,84,0,24.021275987303,0,"RD CrossFit",21036,"El Salvador",77,"Central America",2,"CUT",4,2019,110,0,1,1000,5000,0,1
683305,"Sara Alicia Fernandez Costas","Sara Alicia","Fernandez Costas","F",2,29,0,159,0,63,0,24.9199003203987,0,"CrossFit Norte Redondela",17788,"Spain",15,"Europe",4,"CUT",4,2019,76,0,1,72,1117,0,1
685943,"Tatiana Diakou","Tatiana","Diakou","F",2,19,0,165,0,68,0,24.9770431588613,0,"Mad Hall CrossFit",14045,"Belarus",70,"Europe",4,"CUT",4,2019,94,0,1,1000,5000,0,1
686308,"Guilherme Malheiros","Guilherme","Malheiros","M",1,19,0,177,0,88,0,28.0889910306745,0,"CrossFit Al Ain",17913,"Brazil",19,"South America",3,"CUT",4,2019,48,74,1,112,1462,1,1
686626,"Manon Angonese","Manon","Angonese","F",2,30,0,163,0,69,0,25.9701155481953,0,"",0,"Belgium",32,"Europe",4,"CUT",4,2023,35,173,1,15,425,1,1
687711,"Gabriela Perez","Gabriela","Perez","F",2,28,0,168,0,62,0,21.9671201814059,0,"",0,"Honduras",58,"Central America",2,"CUT",4,2019,109,0,1,554,5000,0,1
695821,"Julie Hougård","Julie","Hougård","F",2,27,0,173,0,70,0,23.3886865581877,0,"Lofteriet CrossFit",18805,"Denmark",16,"Europe",4,"WD",2,2019,72,15,1,34,725,1,1
698182,"Adrian Mundwiler","Adrian","Mundwiler","M",1,23,0,172,0,86,0,29.0697674418605,0,"C23 CrossFit",12162,"Spain",15,"Europe",4,"ACT",1,2016,34,381,1,42,561,1,1
698210,"Karin Freyová","Karin","Freyová","F",2,24,0,170,0,72,0,24.9134948096886,0,"CrossFit Alpha Prime",22093,"Slovakia",34,"Europe",4,"CUT",4,2019,21,254,1,12,198,1,1
702092,"Willy Georges","Willy","Georges","M",1,25,0,179,0,88,0,27.4648107112762,0,"CrossFit DBS 83",16786,"France",17,"Europe",4,"ACT",1,2018,9,728,1,3,596,1,1
703126,"Khalid Aljarallah","Khalid","Aljarallah","M",1,32,0,175,0,88,0,28.734693877551,0,"Circuit Plus CrossFit Shuwaikh",4663,"Kuwait",50,"Asia",6,"CUT",4,2019,76,0,1,1000,5000,0,1
704718,"David Shanahan","David","Shanahan","M",1,16,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,23,206,0,1000,5000,1,1
722854,"Robert Berisha","Robert","Berisha","M",1,32,0,170,0,80,0,27.681660899654,0,"CrossFit HelvetiX",9681,"Kosovo",83,"South America",3,"CUT",4,2019,116,0,1,1000,5000,0,1
728984,"Sanjana Sivasalapathi","Sanjana","Sivasalapathi","F",2,26,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"CrossFit Wolvish",9106,"India",101,"Asia",6,"CUT",4,2019,70,18,1,846,5000,1,1
733576,"Mihkel Keldoja","Mihkel","Keldoja","M",1,24,0,181,0,88,0,26.8612069228656,0,"CrossFit Tartu",5203,"Estonia",60,"Europe",4,"CUT",4,2019,89,0,1,1000,5000,0,1
737357,"Martha Berrocal","Martha","Berrocal","F",2,32,0,163,0,58,0,21.8299521999323,0,"Barra Norte CrossFit",12318,"Bolivia",103,"South America",3,"CUT",4,2019,92,0,1,329,3654,0,1
747027,"Kelly Baker","Kelly","Baker","F",2,31,0,163,0,69,0,25.9701155481953,0,"CrossFit Greater Heights",26399,"United States",1,"North America",1,"CUT",4,2023,21,363,1,11,365,1,1
755342,"Zachery Buntin","Zachery","Buntin","M",1,25,0,183,0,103,0,30.7563677625489,0,"CrossFit T-Town",6628,"United States",1,"North America",1,"CUT",4,2019,88,0,1,13,360,0,1
762495,"Elena Carratala Sanahuja","Elena","Carratala Sanahuja","F",2,28,0,164,0,63,0,23.4235574063058,0,"CrossFit 4 Friends",19523,"Spain",15,"Europe",4,"CUT",4,2022,38,223,1,44,259,1,1
764556,"Gabriela Migała","Gabriela","Migała","F",2,20,0,170,0,75,0,25.9515570934256,0,"CrossFit 72D",7709,"Poland",26,"Europe",4,"CUT",4,2019,75,0,1,30,635,0,1
768482,"Amal Alshahrani","Amal","Alshahrani","F",2,34,0,165,0,68,0,24.9770431588613,0,"CrossFit AlKhobar",16729,"Saudi Arabia",79,"Asia",6,"CUT",4,2019,117,0,1,1000,5000,0,1
781908,"William Sanchez","William","Sanchez","M",1,28,0,171,0,84,0,28.7267877295578,0,"Training PIT CrossFit",1854,"Costa Rica",84,"Central America",2,"CUT",4,2019,117,0,1,533,5000,0,1
796219,"Hanna Karlsson","Hanna","Karlsson","F",2,26,0,177,0,81,0,25.8546394714163,0,"CrossFit Riders",9535,"Sweden",11,"Europe",4,"CUT",4,2019,37,132,0,1000,5000,1,1
811708,"Justin Medeiros","Justin","Medeiros","M",1,21,0,176,0,89,0,28.7319214876033,0,"CrossFit Fort Vancouver",1792,"United States",1,"North America",1,"ACT",1,2020,3,560,1,68,776,1,1
831149,"Matilde Garnes","Matilde","Garnes","F",2,26,0,174,0,70,0,23.1206235962479,0,"CrossFit Trondheim",22538,"Norway",13,"Europe",4,"ACT",1,2022,19,663,1,11,87,1,1
839047,"Keith Nhan","Keith","Nhan","M",1,31,0,163,0,64,0,24.0882231171666,0,"AllSport CrossFit",2867,"Viet Nam",107,"Asia",6,"CUT",4,2019,139,0,1,1000,5000,0,1
842919,"Aleks Koštomaj","Aleks","Koštomaj","M",1,26,0,180,0,87,0,26.8518518518519,0,"Reebok CrossFit Ljubljana",10057,"Slovenia",29,"Europe",4,"CUT",4,2019,47,90,1,1000,5000,1,1
843041,"Nick Mathew","Nick","Mathew","M",1,28,0,176,0,91,0,29.3775826446281,0,"CrossFit Minnetonka",14452,"United States",1,"North America",1,"ACT",1,2022,14,728,1,208,1249,1,1
844066,"Marzougui Mootez","Marzougui","Mootez","M",1,28,0,172,0,76,0,25.6895619253651,0,"",0,"Tunisia",48,"Africa",5,"CUT",4,2019,74,3,1,1000,5000,1,1
848265,"Chaker Alouni","Chaker","Alouni","M",1,30,0,181,0,86,0,26.2507249473459,0,"CrossFit TANKA",14979,"Algeria",87,"Africa",5,"CUT",4,2019,120,0,1,1000,5000,0,1
849478,"Shingo Moromasa","Shingo","Moromasa","M",1,32,0,150,0,84,0,37.3333333333333,0,"BeeGrow CrossFit",20973,"Japan",7,"Asia",6,"CUT",4,2019,64,31,1,705,5000,1,1
851037,"Pack Santos","Pack","Santos","M",1,29,0,175,0,74,0,24.1632653061224,0,"",0,"Mozambique",96,"Africa",5,"CUT",4,2019,128,0,1,1000,5000,0,1
855131,"Nicole Pettel","Nicole","Pettel","F",2,27,0,161,0,69,0,26.6193433895297,0,"CrossFit White City",4795,"Israel",86,"Asia",6,"CUT",4,2019,62,28,1,410,4415,1,1
858387,"Augustin Vilicnik","Augustin","Vilicnik","M",1,29,0,181,0,95,0,28.9978938371845,0,"",0,"Croatia",38,"Europe",4,"CUT",4,2019,63,31,1,1000,5000,1,1
867741,"Jack Farlow","Jack","Farlow","M",1,21,0,186,0,96,0,27.7488727020465,0,"CrossFit PSC",21726,"Canada",5,"North America",1,"CUT",4,2023,27,332,1,30,1301,1,1
871307,"McKenzie Flinchum","McKenzie","Flinchum","F",2,27,0,166,0,66,0,23.9512265931195,0,"CrossFit Vero Beach",701,"United States",1,"North America",1,"CUT",4,2019,48,69,1,17,302,1,1
872275,"Caroline Stanley","Caroline","Stanley","F",2,23,0,161,0,66,0,25.4619806334632,0,"College Hill CrossFit",3617,"United States",1,"North America",1,"CUT",4,2023,27,306,1,175,2163,1,1
872448,"Charity Vale","Charity","Vale","F",2,33,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2009,2,72,0,1000,5000,1,1
881332,"Tommy Vinas","Tommy","Vinas","M",1,20,0,181,0,98,0,29.913616800464,0,"",0,"United States",1,"North America",1,"ACT",1,2017,32,378,1,212,2123,1,1
887297,"Emma Tall","Emma","Tall","F",2,27,0,168,0,68,0,24.092970521542,0,"CrossFit Kungsholmen",9534,"Sweden",11,"Europe",4,"CUT",4,2019,31,168,0,1000,5000,1,1
888668,"Luka Đukić","Luka","Đukić","M",1,22,0,181,0,92,0,28.0821708739049,0,"CrossFit NS",11487,"Serbia",114,"Europe",4,"CUT",4,2021,29,312,1,74,1460,1,1
889971,"Melanie Yip Woon Sun","Melanie","Yip Woon Sun","F",2,33,0,165,0,77,0,28.2828282828283,0,"UPT CrossFit",5735,"Mauritius",115,"Africa",5,"CUT",4,2019,129,0,1,1000,5000,0,1
893554,"Michelle Basnett","Michelle","Basnett","F",2,24,0,163,0,69,0,25.9701155481953,0,"CrossFit Cornelius",8492,"South Africa",9,"Africa",5,"CUT",4,2021,32,296,1,188,2122,1,1
893571,"Tsai-Jui Hung","Tsai-Jui","Hung","F",2,26,0,163,0,63,0,23.7118446309609,0,"CrossFit X Ray",20308,"China",24,"Asia",6,"CUT",4,2019,105,0,1,805,5000,0,1
897110,"Tudor Magda","Tudor","Magda","M",1,19,0,178,0,91,0,28.7211210705719,0,"Lion Brave CrossFit",22721,"United States",1,"North America",1,"CUT",4,2022,34,338,1,70,464,1,1
899345,"Citra Ramaniya","Citra","Ramaniya","F",2,36,0,158,0,59,0,23.6340330075308,0,"CrossFit Limburg",7754,"Indonesia",81,"Asia",6,"CUT",4,2019,86,0,1,1000,5000,0,1
900251,"James Sprague","James","Sprague","M",1,21,0,188,0,96,0,27.1616115889543,0,"CrossFit Naples",1893,"United States",1,"North America",1,"CUT",4,2023,25,345,1,168,3299,1,1
901467,"Kealan Henry","Kealan","Henry","M",1,29,0,168,0,80,0,28.3446712018141,0,"CrossFit HFS",29491,"South Africa",9,"Africa",5,"WD",2,2022,40,62,1,24,217,1,1
901503,"Kaique Cerveny","Kaique","Cerveny","M",1,25,0,150,0,96,0,42.6666666666667,0,"CrossFit Lago Sul",32095,"Brazil",19,"South America",3,"CUT",4,2023,37,116,1,162,3173,1,1
901702,"Stas Solodov","Stas","Solodov","M",1,36,0,175,0,85,0,27.7551020408163,0,"CrossFit Geraklion",5808,"Russian Federation",20,"Asia",6,"ACT",1,2021,39,0,1,13,548,0,1
901899,"Ehea Schuerch","Ehea","Schuerch","F",2,29,0,171,0,72,0,24.6229609110496,0,"CrossFit Spokane Valley",967,"United States",1,"North America",1,"ACT",1,2018,17,634,1,115,2009,1,1
907105,"Sebastian Rodriguez","Sebastian","Rodriguez","M",1,22,0,170,0,80,0,27.681660899654,0,"",0,"Ecuador",69,"South America",3,"CUT",4,2019,100,0,1,1000,5000,0,1
915210,"Jovaldo Miranda","Jovaldo","Miranda","M",1,30,0,167,0,81,0,29.0437089892072,0,"PUL CrossFit",23115,"Peru",80,"South America",3,"CUT",4,2019,113,0,1,812,5000,0,1
916290,"David Morley","David","Morley","M",1,28,0,186,0,89,0,25.7255174008556,0,"",0,"Bahamas",76,"South America",3,"CUT",4,2019,109,0,1,1000,5000,0,1
921544,"Edem Ahiaku","Edem","Ahiaku","M",1,28,0,175,0,84,0,27.4285714285714,0,"CrossFit Leeds",3022,"Ghana",82,"Africa",5,"CUT",4,2019,115,0,1,1000,5000,0,1
922058,"Cricel Castillo","Cricel","Castillo","F",2,30,0,153,0,55,0,23.4952368747063,0,"CrossFit San Pedro Town",22730,"Belize",53,"Central America",2,"CUT",4,2019,83,0,1,1000,5000,0,1
925870,"Moritz Fiebig","Moritz","Fiebig","M",1,27,0,179,0,95,0,29.6495115633095,0,"",0,"Germany",18,"Europe",4,"CUT",4,2022,36,304,1,213,1278,1,1
926366,"Jelle Hoste","Jelle","Hoste","M",1,28,0,190,0,98,0,27.1468144044321,0,"CrossFit Kortrijk",14886,"Belgium",32,"Europe",4,"ACT",1,2023,10,710,1,392,5000,1,1
929317,"Enrico Zenoni","Enrico","Zenoni","M",1,24,0,178,0,86,0,27.1430374952657,0,"CrossFit Adamantio",10294,"Italy",93,"Europe",4,"ACT",1,2022,29,443,1,76,503,1,1
935227,"Jen Gonzales","Jen","Gonzales","F",2,25,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,18,27,0,1000,5000,1,1
953791,"Shahad Budebs","Shahad","Budebs","F",2,24,0,161,0,60,0,23.1472551213302,0,"CrossFit MetaliZe",11599,"United Arab Emirates",12,"Asia",6,"CUT",4,2019,84,0,1,1000,5000,0,1
971185,"Andrew Swartz","Andrew","Swartz","M",1,22,0,173,0,75,0,25.0593070266297,0,"",0,"",0,"",0,"CUT",4,2009,23,133,0,1000,5000,1,2
975294,"Mishka Murad","Mishka","Murad","F",2,34,0,163,0,57,0,21.4535737137265,0,"Norwottuck CrossFit",21020,"Pakistan",100,"Asia",6,"CUT",4,2019,123,0,1,1000,5000,0,1
975774,"Roman Khrennikov","Roman","Khrennikov","M",1,23,0,182,0,103,0,31.0952783480256,0,"Sever CrossFit",13032,"Russian Federation",20,"Asia",6,"ACT",1,2018,40,0,1,134,3012,0,1
978472,"Fernanda Saavedra","Fernanda","Saavedra","F",2,26,0,161,0,69,0,26.6193433895297,0,"Freakin CrossFit",2612,"Nicaragua",99,"Central America",2,"CUT",4,2019,79,0,1,1000,5000,0,1
998366,"Ella Wunger","Ella","Wunger","F",2,25,0,170,0,70,0,24.2214532871972,0,"C23 CrossFit",12162,"Sweden",11,"Europe",4,"CUT",4,2023,34,190,1,28,583,1,1
1018713,"Laura Clifton","Laura","Clifton","F",2,26,0,162,0,75,0,28.5779606767261,0,"",0,"New Zealand",2,"Oceania",7,"ACT",1,2020,26,0,1,91,908,0,1
1019212,"Svetlana Kubyshkina","Svetlana","Kubyshkina","F",2,30,0,155,0,60,0,24.9739854318418,0,"Backstage CrossFit",17189,"Russian Federation",20,"Asia",6,"ACT",1,2021,40,0,1,79,1134,0,1
1020449,"Jayson Hopper","Jayson","Hopper","M",1,23,0,186,0,100,0,28.9050757312984,0,"CrossFit Simpsonville",21951,"United States",1,"North America",1,"ACT",1,2021,19,701,1,19,630,1,1
1023069,"Whitney Welsch","Whitney","Welsch","F",2,45,0,166,0,62,0,22.4996371026274,0,"",0,"",0,"",0,"CUT",4,2010,21,111,0,1000,5000,1,3
1037933,"Sanaa Mandar","Sanaa","Mandar","F",2,31,0,166,0,66,0,23.9512265931195,0,"CrossFit Ain Diab",21870,"Morocco",75,"South America",3,"CUT",4,2019,107,0,1,1000,5000,0,1
1038984,"Jen Cardella","Jen","Cardella","F",2,17,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2010,26,92,0,1000,5000,1,1
1055578,"Akiko Kamitani","Akiko","Kamitani","F",2,30,0,154,0,52,0,21.9261258222297,0,"CrossFit Minatomirai",21650,"Japan",7,"Asia",6,"CUT",4,2019,65,26,1,897,5000,1,1
1059467,"Lazar Đukić","Lazar","Đukić","M",1,25,0,182,0,90,0,27.170631566236,0,"CrossFit NS",11487,"Serbia",114,"Europe",4,"ACT",1,2021,9,887,1,34,817,1,1
1076087,"Hamzeh Tarefi","Hamzeh","Tarefi","M",1,24,0,173,0,88,0,29.4029202445788,0,"CrossFit Ramallah",13443,"Palestinian Territory",46,"Asia",6,"CUT",4,2019,72,13,1,579,5000,1,1
1095623,"Kila Kilaverave","Kila","Kilaverave","M",1,38,0,169,0,75,0,26.2595847484332,0,"CrossFit Port Moresby",23150,"Papua New Guinea",106,"Oceania",7,"CUT",4,2019,138,0,1,1000,5000,0,1
1105497,"Guillaume Briant","Guillaume","Briant","M",1,28,0,180,0,93,0,28.7037037037037,0,"CrossFit HFS",29491,"France",17,"Europe",4,"ACT",1,2022,26,525,1,130,800,1,1
1111705,"Sheena Miller","Sheena","Miller","F",2,36,0,175,0,70,0,22.8571428571429,0,"CrossFit TDS (Inactive)",19703,"Kenya",59,"Africa",5,"CUT",4,2019,108,0,1,1000,5000,0,1
1119323,"Ellie Turner","Ellie","Turner","F",2,23,0,167,0,72,0,25.8166302126286,0,"",0,"Australia",3,"Oceania",7,"CUT",4,2021,26,404,1,35,658,1,1
1119795,"Jessica Borg Ghigo","Jessica","Borg Ghigo","F",2,35,0,167,0,70,0,25.0995015956112,0,"",0,"Malta",89,"Europe",4,"CUT",4,2019,78,0,1,670,5000,0,1
1120310,"Josh Jorgensen","Josh","Jorgensen","M",1,19,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,89,27,0,1000,5000,1,1
1122311,"Arturocesar Mora","Arturocesar","Mora","M",1,21,0,172,0,84,0,28.3937263385614,0,"CrossFit FE",19970,"Nicaragua",99,"Central America",2,"CUT",4,2019,131,0,1,1000,5000,0,1
1129621,"Mahendra Arditirta","Mahendra","Arditirta","M",1,29,0,173,0,70,0,23.3886865581877,0,"CrossFit 6221",13557,"Indonesia",81,"Asia",6,"CUT",4,2019,114,0,1,1000,5000,0,1
1131171,"Delice Adonis","Delice","Adonis","F",2,21,0,171,0,64,0,21.8870763653774,0,"CrossFit 592",16949,"Guyana",64,"South America",3,"CUT",4,2019,115,0,1,1000,5000,0,1
1167527,"Craig Mccarroll","Craig","Mccarroll","M",1,30,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2009,43,141,0,1000,5000,1,1
1169213,"Danielle Shanine","Danielle","Shanine","F",2,26,0,158,0,57,0,22.8328793462586,0,"CrossFit 309",7142,"Lebanon",78,"Asia",6,"CUT",4,2019,112,0,1,1000,5000,0,1
1176528,"Trang Nguyen","Trang","Nguyen","F",2,27,0,160,0,57,0,22.265625,0,"CrossFit Thao Dien",20315,"Viet Nam",107,"Asia",6,"CUT",4,2019,124,0,1,1000,5000,0,1
1178252,"Piero Gorichon","Piero","Gorichon","M",1,27,0,183,0,90,0,26.8744961031981,0,"",0,"Chile",47,"South America",3,"CUT",4,2019,73,7,1,258,3024,1,1
1179765,"Adam Davidson","Adam","Davidson","M",1,28,0,178,0,93,0,29.3523545006944,0,"CrossFit LoLo",21070,"Canada",5,"North America",1,"ACT",1,2020,27,0,1,77,913,0,1
1187609,"Sasha Nievas","Sasha","Nievas","F",2,23,0,156,0,61,0,25.0657462195924,0,"",0,"Argentina",30,"South America",3,"CUT",4,2021,31,297,1,25,528,1,1
1190381,"Paige Powers","Paige","Powers","F",2,19,0,163,0,71,0,26.7228725206067,0,"CrossFit Mayhem",3220,"United States",1,"North America",1,"ACT",1,2022,25,509,1,307,1533,1,1
1192351,"Aya Fouad","Aya","Fouad","F",2,25,0,155,0,60,0,24.9739854318418,0,"CrossFit Tycoons",16595,"Egypt",28,"Asia",6,"CUT",4,2019,102,0,1,647,5000,0,1
1203632,"Alaa Hannora","Alaa","Hannora","F",2,32,0,154,0,52,0,21.9261258222297,0,"CrossFit Al Ain",17913,"Syrian Arab Republic",111,"Asia",6,"CUT",4,2019,104,0,1,1000,5000,0,1
1207609,"Freya Moosbrugger","Freya","Moosbrugger","F",2,20,0,165,0,69,0,25.3443526170799,0,"CrossFit Fraser Valley",2126,"Canada",5,"North America",1,"CUT",4,2022,32,335,1,94,500,1,1
1217058,"Anastassia Psenitsnaja","Anastassia","Psenitsnaja","F",2,24,0,170,0,69,0,23.8754325259516,0,"Tallinn CrossFit",16836,"Estonia",60,"Europe",4,"CUT",4,2019,85,0,1,1000,5000,0,1
1218177,"Cingiwe Ciegy Seru","Cingiwe Ciegy","Seru","F",2,35,0,160,0,60,0,23.4375,0,"CrossFit Gaborone",19119,"Botswana",94,"Africa",5,"CUT",4,2019,125,0,1,1000,5000,0,1
1223806,"Katlego Kgwadi","Katlego","Kgwadi","M",1,31,0,170,0,66,0,22.8373702422145,0,"CrossFit Gaborone",19119,"Botswana",94,"Africa",5,"CUT",4,2019,126,0,1,1000,5000,0,1
1232297,"Alex Willis","Alex","Willis","F",2,20,0,168,0,69,0,24.4472789115646,0,"Rhino CrossFit",6103,"United States",1,"North America",1,"ACT",1,2022,24,553,1,193,969,1,1
1237131,"Luaneth Alveo","Luaneth","Alveo","F",2,20,0,199,0,62,0,15.6561702987298,0,"Reebok CrossFit PTY",16112,"Panama",56,"Central America",2,"CUT",4,2019,90,0,1,1000,5000,0,1
1239980,"Mallory O'Brien","Mallory","O'Brien","F",2,17,0,161,0,62,0,23.9188302920412,0,"Lion Brave CrossFit",22721,"United States",1,"North America",1,"ACT",1,2021,7,963,1,5,211,1,1
1240398,"Emily de Rooy","Emily","de Rooy","F",2,22,0,174,0,75,0,24.7720967102656,0,"CrossFit Townsville",3235,"Australia",3,"Oceania",7,"CUT",4,2023,40,88,1,45,735,1,1
1243131,"Miriam Torra","Miriam","Torra","F",2,25,0,168,0,65,0,23.0300453514739,0,"La Borda CrossFit",18437,"Andorra",105,"Europe",4,"CUT",4,2019,126,0,1,1000,5000,0,1
1269411,"Olivia Kerstetter","Olivia","Kerstetter","F",2,17,0,166,0,73,0,26.4915082014806,0,"Solution 1 CrossFit",3623,"United States",1,"North America",1,"ACT",1,2023,16,545,1,82,1164,1,1
